timestamp_sec,datetime,J1_pos,J2_pos,J3_pos,J4_pos,J5_pos,J6_pos,J1_torque,J2_torque,J3_torque,J4_torque,J5_torque,J6_torque,program_speed,Status
1779844415,13:35.4,-0.909943104,-37.82100296,4.503207207,5.797367096,-69.56742859,-93.99282074,0.77451247,2.274100542,1.930788279,1.969239235,-1.862125754,0.617962122,60,Abnormal
1779844416,13:36.4,1.005362988,-35.37746048,0.933532774,8.725553513,-55.09990311,-97.81179047,0.472397685,2.334523439,1.925295234,1.980225205,-2.60093379,0.801977456,60,Abnormal
1779844417,13:37.5,2.662042856,-32.45500946,-2.852959633,13.88746357,-40.67286682,-103.4764709,0.845921457,2.08184576,1.796209812,2.309804916,-2.609173298,0.812963486,60,Abnormal
1779844418,13:38.5,4.079977989,-28.99802589,-6.803064346,24.43283463,-26.77333641,-114.2559052,0.653666556,2.405932426,1.974732161,2.13402915,-3.529250145,-2.246635437,60,Abnormal
1779844419,13:39.5,5.288757801,-24.95346642,-10.86621761,53.17090607,-15.25470734,-143.0253906,1.669870973,2.949738979,1.529799461,2.565229416,-2.274100542,-1.796209812,60,Abnormal
1779844420,13:40.5,6.078573704,-21.21031952,-14.20751572,104.5363693,-13.33672237,-194.2688141,-0.549299657,0.730568528,2.309804916,0.953034878,-0.019225487,-1.397967577,60,Abnormal
1779844422,13:41.5,1.938397646,-21.58279228,-14.11794662,111.3254013,-9.522340775,-199.989502,-1.032683372,-0.999725342,2.227410078,1.356770158,-0.980499864,-1.50782752,60,Abnormal
1779844423,13:42.6,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-1.642405987,-0.642680585,3.463334322,0.571271658,-0.788244963,-1.351277113,60,Abnormal
1779844424,13:43.6,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,0.197747871,-0.598736584,3.012908459,0.277396321,-0.260917336,-0.832188964,60,Abnormal
1779844425,13:44.6,0.719854414,-21.6193161,-14.10943031,114.4936142,-8.440565109,-202.8473663,3.328755856,0.131831914,2.125789642,0.197747871,1.658884883,1.307333112,60,Abnormal
1779844426,13:45.6,5.393806458,-21.29611015,-14.18844223,105.4086075,-12.69825363,-194.9622498,3.685800552,0.203240871,2.524031878,0.277396321,1.612194419,1.864872336,60,Abnormal
1779844427,13:46.7,5.649194717,-23.47171402,-12.23097324,72.0928421,-13.17785072,-161.9179535,0.109859928,-1.620433927,2.202691555,-0.843174934,0.8074705,1.675363898,60,Abnormal
1779844428,13:47.7,4.496914864,-27.7420826,-8.122377396,30.57843018,-22.5429821,-120.4321899,-0.900851429,-0.878879428,3.531996727,-0.071408957,0.22795935,1.386981606,60,Abnormal
1779844429,13:48.7,3.149756193,-31.38801765,-4.126739502,16.44969368,-36.04023743,-106.1405182,-3.44960165,-1.137050271,6.121944427,0.052183468,0.315847307,-1.076627254,60,Abnormal
1779844430,13:49.7,1.57172513,-34.48260498,-0.276451111,10.07788277,-50.38792419,-99.3632431,-2.142268658,-0.098873936,5.330953121,0.40373525,0.645427108,-0.925569892,60,Abnormal
1779844431,13:50.7,-0.248777583,-37.06391907,3.352570534,6.595398426,-64.80879211,-95.13777924,-1.499588013,0.010985993,4.806371689,0.505355656,0.6371876,-0.799230993,60,Abnormal
1779844432,13:51.8,-2.353591442,-39.23340988,6.767663956,4.567598343,-79.21504974,-91.8494339,-1.680856943,0.109859928,4.570173264,-0.332326293,1.20021975,-0.766273022,60,Abnormal
1779844433,13:52.8,-4.770413876,-41.0678978,9.952001572,3.585889578,-93.46697235,-88.78501892,-2.213677645,0.373523772,5.6907444,0.274649829,1.639659405,-0.749794006,60,Abnormal
1779844434,13:53.8,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-1.845646858,0.648173571,5.547926426,0.683878064,1.612194419,-0.587750614,60,Abnormal
1779844435,13:54.8,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-1.505081058,0.747047544,5.517714977,1.288107634,1.521559954,-0.480637193,60,Abnormal
1779844436,13:55.8,-8.239823341,-41.45040512,10.95991135,3.370230913,-98.43569946,-85.14196777,-2.197198629,2.087338686,6.130184174,0.211480364,-0.780005515,1.343037605,60,Abnormal
1779844437,13:56.9,-15.17961407,-40.35167313,10.4171133,3.032233,-97.51249695,-78.2974472,-2.405932426,1.664377928,6.767371655,0.052183468,-0.70035702,1.332051635,60,Abnormal
1779844438,13:57.9,-21.5706768,-38.67738724,9.617257118,2.682231665,-96.39962769,-72.00524902,-2.581708431,1.928041697,6.759131908,0.021971986,-0.85965395,1.381488562,60,Abnormal
1779844439,13:58.9,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,-2.340016365,1.345784068,5.872013092,0.703103542,-0.703103542,0.94479537,60,Abnormal
1779844440,13:59.9,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,1.142543316,2.054380655,2.403185844,0.950288355,-0.433946729,0.725075543,60,Abnormal
1779844441,14:01.0,-19.81365967,-39.20708084,9.866747856,2.781834126,-96.73137665,-73.73441315,2.724526167,0.922823429,0.296621799,1.049162269,1.691842914,-1.213952184,60,Abnormal
1779844442,14:02.0,-13.25940418,-40.72610855,10.60050011,3.130410433,-97.79709625,-80.1897049,2.828893185,0.549299657,0.898104906,1.183740735,1.936281204,-1.310079694,60,Abnormal
1779844443,14:03.0,-6.382285118,-41.6294899,11.04972839,3.452492476,-98.6338501,-86.97708893,2.8453722,0.834935486,0.543806672,1.079373837,2.013183117,-1.323812127,60,Abnormal
1779844444,14:04.0,-1.358466864,-41.88380051,11.17765427,3.656076431,-99.06752014,-91.94837189,2.988190174,0.867893457,0.483383685,1.370502591,2.235649586,-1.359516621,60,Abnormal
1779844445,14:05.0,5.771390915,-41.67848969,11.07367516,3.894594908,-99.42530823,-99.02770233,2.894809008,3.081571102,1.592968941,1.439165115,2.320791006,-1.362263083,60,Abnormal
1779844446,14:06.1,12.69049835,-40.82684326,10.64899921,4.065355778,-99.47418976,-105.9294586,2.416918516,3.31227684,1.853886247,1.823674798,-0.975006878,-1.433672071,60,Abnormal
1779844447,14:07.1,19.27909088,-39.3579483,9.93686676,4.169343948,-99.23014832,-112.5340805,2.427904367,3.262839794,2.092831612,2.120296717,-1.329305172,-1.494095087,60,Abnormal
1779844448,14:08.1,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,2.153254509,2.658610344,2.161494017,1.499588013,-0.519088149,-1.170008183,60,Abnormal
1779844449,14:09.1,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,-0.538313627,2.158747673,2.666849852,0.840428472,-0.162043393,-0.840428472,60,Abnormal
1779844450,14:10.2,19.31776237,-39.34724045,9.931778908,4.169602871,-99.22776031,-112.5729828,-0.560285628,0.851414442,1.609447956,-0.620708585,2.103817701,1.375995636,60,Abnormal
1779844451,14:11.2,12.36256218,-40.88248825,10.67647934,4.058476448,-99.4786911,-105.6016159,-0.571271658,1.290854216,1.010711312,-0.694864035,1.960999727,1.290854216,60,Abnormal
1779844452,14:12.2,5.458185196,-41.70154572,11.08530045,3.885228157,-99.41600037,-98.71609497,-0.77451247,1.505081058,0.862400413,-0.39274925,-1.518813491,1.455644011,60,Abnormal
1779844453,14:13.3,-1.636011481,-41.87839508,11.17494106,3.645368576,-99.0474472,-91.67342377,-0.834935486,3.16396594,1.378742099,-0.197747871,-1.617687464,1.631419897,60,Abnormal
1779844454,14:14.3,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.538313627,2.927767038,1.785223842,0.021971986,-1.296347141,1.02993679,60,Abnormal
1779844455,14:15.3,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.225212857,2.823400259,1.595715404,0.631694615,-0.823949456,0.444932699,60,Abnormal
1779844456,14:16.3,-5.753535271,-41.97202682,10.68897247,3.47597456,-98.31104279,-87.62226105,-0.043943971,1.164515257,0.645427108,0.200494364,-0.398242235,1.315572619,60,Abnormal
1779844457,14:17.3,-5.753599167,-44.20952606,7.570123196,3.45363903,-95.1977005,-87.81195831,-0.186761886,2.109310627,-1.271628618,0.530074179,-0.008239495,1.834660769,60,Abnormal
1779844458,14:18.4,-5.75365591,-46.14437866,4.548449516,3.441907883,-92.1812973,-87.99394226,-0.659159601,2.625652313,-2.510299444,1.191980243,-1.128810763,1.551771522,60,Abnormal
1779844459,14:19.4,-5.753712654,-47.8447113,1.48188591,3.439809084,-89.12007141,-88.17790222,-1.164515257,2.636638403,-2.529524803,1.719307899,-1.922548771,1.746772885,60,Abnormal
1779844460,14:20.4,-5.753769398,-49.28166199,-1.662602425,3.447880268,-85.98107147,-88.36685181,-1.41170013,2.488327265,-1.933534741,4.820104599,-1.109585285,1.746772885,60,Abnormal
1779844461,14:21.4,-5.753825665,-50.41160583,-4.924898148,3.467333078,-82.72452545,-88.5644455,-1.417193055,2.438890457,-2.007690191,4.452073574,-1.02993679,1.535292506,60,Abnormal
1779844462,14:22.5,-5.753882408,-51.17129898,-8.355093002,3.500305176,-79.30047607,-88.77536774,-0.862400413,2.312551498,-1.980225205,3.290304899,-0.326833278,1.488602042,60,Abnormal
1779844463,14:23.5,-5.753939152,-51.47102356,-12.0029974,3.550125837,-75.65927887,-89.00501251,-0.384509742,1.576489925,0.293875307,1.95276022,-0.225212857,1.109585285,60,Abnormal
1779844464,14:24.5,-5.753995895,-51.22911835,-15.70113182,3.617242098,-71.96818542,-89.24557495,-0.038450975,3.087064028,1.936281204,2.040648222,-1.095852733,1.406207085,60,Abnormal
1779844466,14:25.5,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.054929964,2.592694283,2.125789642,0.887118936,-0.444932699,0.9338094,60,Abnormal
1779844467,14:26.6,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.093380943,2.587201357,2.128536224,0.488876671,-0.315847307,0.71134305,60,Abnormal
1779845925,38:44.6,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.016478989,-0.027464982,0,-0.002746498,0.002746498,0,60,Run
1779845926,38:45.7,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.010985993,-0.021971986,-0.005492996,0,0.002746498,0,60,Run
1779845927,38:46.7,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.005492996,0,0,0.002746498,0.005492996,0,60,Run
1779845928,38:47.7,-5.753967285,-51.32898331,-14.89076233,3.601131916,-72.7769928,-89.19210815,0.104366936,1.049162269,3.633617163,-0.595990121,1.397967577,-1.367756128,60,Run
1779845929,38:48.7,-5.753939152,-51.46696472,-12.7256012,3.561980009,-74.93803406,-89.05136108,0.115352929,1.010711312,3.792914152,-0.661906064,1.406207085,-0.747047544,60,Run
1779845930,38:49.7,-5.753903866,-51.42399979,-10.68071842,3.530349016,-76.97911072,-88.92103577,0.137324914,2.9936831,3.801153421,-0.628948092,1.375995636,-0.865146935,60,Run
1779845931,38:50.8,-5.753875732,-51.22402191,-8.711705208,3.504586697,-78.94451904,-88.7975769,0.098873936,3.109035969,3.55671525,-0.620708585,1.408953547,-1.060148358,60,Run
1779845932,38:51.8,-5.753847122,-50.88589478,-6.813130379,3.483961582,-80.83966064,-88.68008423,0.131831914,3.141993999,3.70502615,-0.606976092,1.669870973,-1.25240314,60,Run
1779845933,38:52.8,-5.753811836,-50.43112564,-4.993319511,3.467961311,-82.65622711,-88.56864166,0.104366936,2.878330231,3.584180117,-0.612469077,1.749519348,-1.235924244,60,Run
1779845934,38:53.8,-5.753783226,-49.88730621,-3.272943497,3.456152439,-84.37356567,-88.46414185,0.093380943,2.955232143,3.713265657,-0.628948092,1.848393321,-1.227684736,60,Run
1779845935,38:54.8,-5.753754616,-49.2525444,-1.590795517,3.447672844,-86.05275726,-88.36254883,0.093380943,2.900302172,3.688547134,-0.650920093,2.046141148,-1.395221114,60,Run
1779845936,38:55.8,-5.75371933,-48.53492355,0.059747696,3.44226408,-87.70041656,-88.26326752,0.109859928,3.120022058,3.551222086,-0.280142814,2.073606253,-1.425432563,60,Run
1779845937,38:56.9,-5.753691196,-47.73799133,1.690611839,3.439731121,-89.32843781,-88.16539764,0.049436968,3.207909822,3.531996727,0.129085422,2.114803553,-1.491348505,60,Run
1779845938,38:57.9,-5.753663063,-46.88661575,3.271017075,3.43993187,-90.90609741,-88.07061768,0.08239495,3.152979851,3.669321537,0.173029393,1.845646858,-1.488602042,60,Run
1779845939,38:58.9,-5.753634453,-45.99595642,4.794683456,3.442594528,-92.42710114,-87.97916412,0.071408957,3.021147966,3.482559681,0.3076078,2.018676281,-1.634166479,60,Run
1779845940,38:59.9,-5.753606319,-45.05110931,6.301903725,3.447633982,-93.93169403,-87.8884964,0.054929964,2.905795097,3.433122873,1.452897549,2.026915789,-1.642405987,60,Run
1779845941,39:01.0,-5.753577709,-44.0470047,7.808136463,3.455064058,-95.43528748,-87.79756165,0.104366936,2.98269701,3.419390202,1.689096451,2.092831612,-1.499588013,60,Run
1779845944,39:03.7,-5.753549576,-42.98470306,9.316759109,3.464942932,-96.94126892,-87.70602417,0.054929964,3.021147966,3.218895912,1.749519348,1.903323293,-1.408953547,60,Run
1779845945,39:04.7,-5.753521442,-41.86672592,10.82843304,3.477315187,-98.45025635,-87.61371613,0.032957979,2.83438611,3.290304899,1.826421261,2.13402915,-1.433672071,60,Run
1779845946,39:05.7,-3.924353123,-40.48589706,8.911552429,3.804378748,-88.71804047,-89.81919861,0.983246386,2.532271385,1.661631465,1.87860477,-1.117824793,0.793738008,60,Run
1779845947,39:06.8,-1.599542618,-38.53258514,5.624303818,5.134178162,-74.29566193,-92.92095947,0.780005515,2.191705465,1.768744826,1.837407351,-1.477616072,0.730568528,60,Run
1779845948,39:07.8,0.421308547,-36.20840454,2.10164547,7.612695694,-59.73931503,-96.46362305,0.994232357,1.993957758,1.765998363,2.004943609,-1.919802308,1.02993679,60,Run
1779845949,39:08.8,2.164246559,-33.43617249,-1.63318634,11.89702129,-45.21728897,-101.3603134,1.235924244,1.54902494,1.867618799,2.024169207,-2.043394566,1.04092288,60,Run
1779845950,39:09.8,3.664089918,-30.13049507,-5.563602448,20.17630005,-30.97375488,-109.9506302,1.071134329,0.972260356,1.842900276,2.161494017,-2.389453411,1.032683372,60,Run
1779845951,39:10.8,4.994731903,-26.05767059,-9.808497429,42.35370636,-17.71793365,-132.2175293,1.213952184,0.543806672,2.988190174,2.460862398,-2.493820429,-1.351277113,60,Run
1779845952,39:11.9,6.103805065,-21.36961174,-14.06790257,102.2755127,-13.24139786,-192.0302887,1.098599315,-0.3076078,4.078549862,1.384235144,0.837681949,-1.235924244,60,Run
1779845953,39:12.9,2.299061775,-21.56554794,-14.12211418,110.5250015,-9.84746933,-199.2812042,-0.77451247,-1.224938154,2.013183117,1.527052999,-0.9557814,-1.491348505,60,Run
1779845954,39:13.9,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-0.928316414,-0.439439714,2.903048515,1.307333112,-0.917330384,-1.310079694,60,Run
1779845955,39:14.9,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-0.554792643,-0.433946729,2.916781187,1.384235144,-0.4559187,-0.799230993,60,Run
1779845956,39:15.9,1.64582479,-21.59462166,-14.11511898,112.0169373,-9.260109901,-200.606369,0.6152156,-0.087887943,3.762702465,-1.592968941,1.180994272,1.285361171,60,Run
1779845957,39:17.0,6.108680248,-21.20272827,-14.21148777,104.5483475,-13.36767864,-194.2883148,0.62620157,-0.027464982,4.051084995,-1.057401776,1.244163632,-1.082120299,60,Run
1779845958,39:18.0,5.246464252,-25.11778831,-10.71108341,51.37990189,-15.57803822,-141.2364655,-0.801977456,-0.812963486,2.013183117,-0.889865398,0.335072786,1.521559954,60,Run
1779845959,39:19.0,3.910451174,-29.47320938,-6.288976669,22.52285385,-28.49328041,-112.3282089,-0.977753341,-0.274649829,3.787420988,-0.249931335,-0.019225487,1.49684155,60,Run
1779845960,39:20.0,2.322458029,-33.13518143,-2.012553215,12.47535133,-43.79311752,-101.9810333,-1.164515257,0.021971986,3.79016757,-0.324086785,0.274649829,-0.942048907,60,Run
1779845961,39:21.0,0.445540816,-36.17560577,2.054686546,7.654219151,-59.55106735,-96.51563263,-1.054655313,0.324086785,3.40840435,-0.189508379,0.755286992,-0.826695979,60,Run
1779845962,39:22.1,-1.74867034,-38.67718506,5.856966972,5.010011673,-75.28863525,-92.70199585,-1.109585285,0.598736584,3.515517712,-0.368030757,1.005218387,-0.727822006,60,Run
1779845963,39:23.1,-4.291592121,-40.74546432,9.372143745,3.69444418,-90.80899811,-89.3675766,-1.010711312,0.922823429,3.391925335,-0.447679222,1.439165115,-0.725075543,60,Run
1779845964,39:24.1,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-0.631694615,1.120571256,3.117275476,-0.1592969,1.642405987,-0.661906064,60,Run
1779845965,39:25.1,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-0.060422961,1.334798098,2.990936518,0.038450975,1.540785551,-0.527327657,60,Run
1779845966,39:26.1,-8.88970089,-41.37662888,10.92301846,3.340601683,-98.36151123,-84.50027466,-0.582257628,2.741005182,3.194177389,-0.903597891,-0.70035702,1.34853065,60,Run
1779845967,39:27.2,-16.31539917,-40.10342407,10.29644489,2.97258544,-97.33347321,-77.17864227,-0.576764643,2.438890457,3.422136784,-1.11507833,-0.722329021,1.356770158,60,Run
1779845968,39:28.2,-22.8780365,-38.24647903,9.416718483,2.606564522,-96.13980865,-70.71882629,-0.565778613,2.290579557,3.479813337,-1.282614708,-0.782751977,1.345784068,60,Run
1779845969,39:29.2,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,-0.6371876,2.169733524,3.032134056,-0.535567164,-0.40373525,0.832188964,60,Run
1779845970,39:30.2,-22.97471809,-38.2133255,9.401378632,2.60090971,-96.12015533,-70.62368774,0.3295798,1.774237871,2.968964577,-0.216973364,-0.324086785,0.505355656,60,Run
1779845971,39:31.3,-16.79319954,-39.99290085,10.24294853,2.947153568,-97.25575256,-76.70807648,0.582257628,0.9338094,1.538038969,1.999450684,1.450151086,-1.373249054,60,Run
1779845972,39:32.3,-10.05282307,-41.23000336,10.84988594,3.286518574,-98.22247314,-83.35222626,0.521834671,1.032683372,1.634166479,1.917055726,1.601208448,-1.359516621,60,Run
1779845973,39:33.3,-5.395089149,-41.70576859,11.08807564,3.494682312,-98.73084259,-87.95298004,1.09310627,0.631694615,1.579236507,1.834660769,2.265861034,-1.518813491,60,Run
1779845974,39:34.3,1.997540116,-41.86993027,11.17043972,3.775979996,-99.27391052,-95.27679443,0.758033514,2.658610344,2.513045788,1.881351233,2.043394566,-1.249656677,60,Run
1779845975,39:35.3,8.979524612,-41.36632538,10.9169817,3.981442928,-99.48547363,-102.2236481,0.62620157,2.691568136,3.054105997,2.035155296,2.285086632,-1.318319201,60,Run
1779845978,39:38.1,15.7037611,-40.2401123,10.36148548,4.120138645,-99.39904022,-108.9459534,0.576764643,2.482834339,3.139247417,2.241142511,-1.386981606,-1.439165115,60,Run
1779845979,39:39.1,21.56965828,-38.67829132,9.615979195,4.191763401,-99.07479858,-114.8380737,0.543806672,2.603680372,3.328755856,2.158747673,-1.213952184,-1.65613842,60,Run
1779845980,39:40.1,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,0.582257628,2.279593468,2.949738979,1.068387747,-0.324086785,-0.980499864,60,Run
1779845981,39:41.2,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,0.351551771,2.241142511,2.837132692,0.961274385,-0.266410321,-0.788244963,60,Run
1779845982,39:42.2,16.39041138,-40.0868187,10.2870369,4.13074255,-99.37333679,-109.6343307,-0.444932699,1.054655313,1.738533378,-0.574018121,2.329030514,1.343037605,60,Run
1779845983,39:43.2,9.703395844,-41.27639771,10.87207317,3.999023199,-99.4901123,-102.9457703,-0.708596528,0.94479537,1.686349869,-0.579511106,1.982971668,1.458390594,60,Run
1779845984,39:44.2,2.711903095,-41.84804916,11.15934372,3.799572468,-99.3091507,-95.98617554,-0.829442441,1.038176298,1.510573983,-0.497116178,-1.101345778,1.321065664,60,Run
1779845985,39:45.2,-5.00302887,-41.73247528,11.1014986,3.51095438,-98.76776886,-88.3407135,-0.560285628,2.828893185,2.927767038,-0.417467743,-0.9338094,1.527052999,60,Run
1779845986,39:46.3,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.302114815,2.318044424,2.724526167,0.376270264,-0.249931335,0.464158207,60,Run
1779845987,39:47.3,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.038450975,2.35649538,2.705300808,0.576764643,-0.167536393,0.370777249,60,Run
1779845988,39:48.3,-5.753577709,-43.69139862,8.321943283,3.458063364,-95.94819641,-87.76644897,0.071408957,0.77451247,1.631419897,-0.587750614,-0.77451247,1.213952184,60,Run
1779845989,39:49.3,-5.753641605,-45.84970856,5.034627914,3.443145037,-92.66663361,-87.96473694,0.060422961,1.027190328,1.787970304,-0.587750614,-1.01895082,1.24141717,60,Run
1779845990,39:50.3,-5.753705502,-47.72712708,1.711707115,3.439627647,-89.34950256,-88.16411591,0.027464982,1.109585285,1.601208448,-0.38176325,-1.150782704,1.329305172,60,Run
1779845991,39:51.4,-5.753769398,-49.29678345,-1.70006752,3.448042154,-85.94367981,-88.36911774,-0.07690195,1.131557226,1.870365262,1.697335839,-0.999725342,1.235924244,60,Run
1779845992,39:52.4,-5.753832817,-50.50690842,-5.264663696,3.470021248,-82.38536835,-88.58517456,-0.280142814,1.109585285,1.831914306,1.845646858,-1.079373837,1.307333112,60,Run
1779845993,39:53.4,-5.753896713,-51.26397705,-9.007925987,3.508078337,-78.6488266,-88.81599426,-0.4669047,1.043669343,1.837407351,1.928041697,-1.051908851,1.161768794,60,Run
1779845994,39:54.4,-5.753960609,-51.45811844,-13.0552578,3.56746006,-74.60899353,-89.07255554,-0.659159601,2.8453722,1.870365262,2.03790164,-1.159022212,1.035429835,60,Run
1779845995,39:55.4,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.642680585,2.784949303,2.04888773,1.502334476,-0.801977456,1.087613344,60,Run
1779845996,39:56.5,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.675638556,2.647624254,2.158747673,0.672892034,-0.483383685,0.543806672,60,Run
1779845997,39:57.5,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.576764643,2.66410327,2.164240599,0.519088149,-0.521834671,0.480637193,60,Run
1779845998,39:58.6,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.549299657,2.669596195,2.156001091,0.420214236,-0.510848641,0.546553135,60,Run
1779846000,39:59.6,-5.753960609,-51.38908768,-14.25404549,3.588999033,-73.41249084,-89.15039825,-0.565778613,1.032683372,3.784674644,-0.513595164,1.139796734,-0.980499864,60,Run
1779846001,40:00.6,-5.753931999,-51.4718895,-12.14058399,3.552412271,-75.5219574,-89.01383209,-0.472397685,1.11507833,3.54572916,-0.543806672,1.343037605,-0.87063992,60,Run
1779846002,40:01.6,-5.753896713,-51.38287354,-10.12043476,3.522556067,-77.53835297,-88.88572693,-0.390002757,3.043119907,3.781928062,-0.54106015,1.318319201,-0.917330384,60,Run
1779846003,40:02.6,-5.75386858,-51.14234161,-8.172426224,3.498309851,-79.4828186,-88.76405334,-0.230705857,3.147486925,3.825871944,-0.519088149,1.433672071,-1.09310627,60,Run
1779846004,40:03.7,-5.753832817,-50.76689529,-6.284852028,3.478941202,-81.36699677,-88.64762878,-0.120845921,3.02664113,3.721505165,-0.527327657,1.516067028,-1.17824769,60,Run
1779846005,40:04.7,-5.753804684,-50.27434158,-4.460463524,3.463964701,-83.18813324,-88.53620148,-0.071408957,3.125514984,3.743477106,-0.574018121,1.524306536,-1.197473168,60,Run
1779846006,40:05.7,-5.753776073,-49.67608261,-2.68304348,3.452835798,-84.9624176,-88.42845154,0.021971986,3.185937881,3.677561045,-0.579511106,1.760505319,-1.134303808,60,Run
1779846007,40:06.7,-5.753740788,-49.03536224,-1.068415642,3.44565177,-86.57422638,-88.33108521,0.08239495,2.905795097,3.551222086,-0.530074179,1.658884883,-1.367756128,60,Run
1779846008,40:07.7,-5.753712654,-48.32519913,0.506310463,3.441298962,-88.14619446,-88.23645782,0.131831914,3.196923971,3.718758583,-0.560285628,1.870365262,-1.458390594,60,Run
1779846009,40:08.8,-5.753684044,-47.55913925,2.034649849,3.43955636,-89.671875,-88.14476013,0.170282885,3.054105997,3.606152058,-0.502609193,1.977478743,-1.472123027,60,Run
1779846012,40:11.7,-5.75365591,-46.74118423,3.527846336,3.440210581,-91.16248322,-88.0552063,0.120845921,3.010162115,3.477066755,-0.173029393,1.771491289,-1.441911578,60,Run
1779846013,40:12.7,-5.753627777,-45.86599731,5.008020401,3.443164349,-92.64007568,-87.96634674,0.109859928,2.999176025,3.430376291,1.587476015,1.999450684,-1.505081058,60,Run
1779846014,40:13.8,-5.753599167,-44.93627548,6.478710175,3.44837904,-94.10820007,-87.87785339,0.120845921,2.960725069,3.496292114,1.634166479,1.9115628,-1.653391957,60,Run
1779846015,40:14.8,-5.753577709,-43.95413589,7.943243504,3.455854416,-95.57015991,-87.78939056,0.131831914,2.872837067,3.521010637,1.680856943,1.96374619,-1.50782752,60,Run
1779846016,40:15.8,-5.753549576,-42.9253006,9.398913383,3.465551615,-97.02327728,-87.70102692,0.098873936,2.83438611,3.306783915,1.768744826,1.856632829,-1.406207085,60,Run
1779846017,40:16.8,-5.753521442,-41.85434723,10.84478378,3.477464199,-98.46657562,-87.61271667,0.120845921,2.691568136,3.23812151,1.840153813,2.002197266,-1.386981606,60,Run
1779846018,40:17.9,-3.972668648,-40.5206871,8.972969055,3.788547277,-88.99580383,-89.75943756,0.780005515,2.609173298,1.54902494,1.793463349,-1.180994272,0.801977456,60,Run
1779846019,40:18.9,-1.59114635,-38.52435303,5.611100197,5.141355515,-74.23944855,-92.93341064,0.917330384,2.416918516,1.680856943,1.826421261,-1.483108997,0.815709949,60,Run
1779846020,40:19.9,0.573454618,-36.00014496,1.804671288,7.879619598,-58.55130005,-96.79482269,0.961274385,1.917055726,1.724800825,1.831914306,-2.065366745,0.964020848,60,Run
1779846021,40:20.9,2.419188499,-32.94631195,-2.248234749,12.85228729,-42.91319275,-102.3826981,1.098599315,1.636912942,1.625926971,2.087338686,-2.301565409,0.961274385,60,Run
1779846022,40:21.9,3.997390032,-29.23193932,-6.551060677,23.46822166,-27.61216545,-113.28302,1.268882155,0.988739371,1.820928335,2.024169207,-2.548750401,-0.195001379,60,Run
1779846023,40:22.9,5.319196701,-24.83400345,-10.97851753,54.51387405,-15.03014755,-144.3666687,1.191980243,0.444932699,3.814886093,2.312551498,-2.158747673,-1.521559954,60,Run
1779846024,40:24.0,5.864153862,-21.23599625,-14.20328617,104.8323746,-13.1383667,-194.5085144,-0.928316414,-1.005218387,2.334523439,1.194726706,-1.458390594,-0.906344414,60,Run
1779846025,40:25.0,0.981952727,-21.61429024,-14.11053181,113.7440948,-8.670773506,-202.1644897,-0.675638556,-0.950288355,1.993957758,1.461137056,-0.884372413,-1.395221114,60,Run
1779846026,40:26.0,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-0.708596528,-0.417467743,2.908541679,1.290854216,-0.653666556,-1.145289779,60,Run
